20170828;000000;235.8235737;236.5473825;233.3950047;234.4426227;7826
20170829;000000;234.4378608;234.6854796;232.4378628;234.4950036;9069
20170830;000000;234.5045274;234.7997652;232.7140530;233.9807184;8703
20170831;000000;233.9902422;236.3283351;233.8569090;236.0378592;9117
20170901;000000;236.0235735;238.9759515;235.7283357;238.3235712;8699
20170903;000000;238.3616664;238.3807140;238.3569045;238.3711902;123
20170904;000000;238.3759521;238.3807140;238.1997618;238.2807141;4977
20170905;000000;238.2854760;240.6283308;237.6902385;239.5140462;7514
20170906;000000;239.5045224;244.1140416;239.3807130;243.5330898;8599
20170907;000000;243.5473755;244.5092793;242.4711861;243.9188037;8704
20170908;000000;243.9235656;244.1092797;240.0235695;241.0997589;8728
20170910;000000;241.0759494;241.1092827;241.0664256;241.0759494;139
20170911;000000;241.0664256;243.7140420;241.0378542;243.5235660;7173
20170912;000000;243.5378517;245.4949926;243.2759472;244.9283265;8603
20170913;000000;244.9426122;248.2616565;244.8949932;248.1759423;8933
20170914;000000;248.1854661;250.9616538;247.9045140;249.4187982;9092
20170915;000000;249.4235601;249.7807026;248.1949899;249.6902265;8722
20170917;000000;249.7187979;249.7235598;249.6568932;249.6711789;128
20170918;000000;249.6759408;250.8711777;249.1426080;250.4807019;7539
20170919;000000;250.4854638;251.6140341;250.3807020;251.2759392;8850
20170920;000000;251.2854630;254.2283172;251.2521297;253.5949845;9163
20170921;000000;253.6045083;253.9473651;252.3045096;253.6283178;8868
20170922;000000;253.6235559;255.1187925;253.1568897;254.4806979;8450
20170924;000000;254.4616503;254.4664122;254.4426027;254.4521265;140
20170925;000000;254.4568884;258.4949796;254.4473646;258.1140276;7374
20170926;000000;258.1092657;258.1711704;256.5664101;257.5187901;8707
20170927;000000;257.5092663;258.2902179;256.2616485;258.2140275;9142
20170928;000000;258.2283132;259.8949782;257.7378375;258.5140272;9300
20170929;000000;258.5045034;258.5854557;257.0568858;258.2759322;8359
20171001;000000;258.3092655;258.3187893;258.2949798;258.2997417;92
20171002;000000;258.2949798;258.2997417;254.7473643;258.0949800;7356
20171003;000000;258.0997419;259.0854552;257.5092663;258.4521225;8480
